type,totalcar,totalmotor,totalbike,Pregnancy_First,Handicap_First,totallargemotor,ChargingStation,serviceTime,farecar_weekday,farecar_night,farecar_haliday,farecar_month,faremotor_day_hour,faremotor_month,largemotor_month,parking_fare_classification,中山區,中正區,信義區,內湖區,北投區,南港區,士林區,大同區,大安區,文山區,松山區,萬華區
1.0,44.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,10.0,30.0,2500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,56.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,150.0,0.0,0.0,3.0,4.0,0.0,3.0,1.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,85.0,562.0,0.0,1.0,2.0,0.0,2.0,1.0,30.0,10.0,40.0,3500.0,20.0,300.0,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,57.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,151.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,30.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,53.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,30.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,198.0,0.0,0.0,6.0,5.0,0.0,4.0,1.0,40.0,10.0,50.0,5760.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,59.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,40.0,-1.0,-1.0,7500.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,114.0,74.0,0.0,0.0,3.0,0.0,3.0,1.0,30.0,-1.0,-1.0,4500.0,0.0,-1.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,69.0,138.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,-1.0,-1.0,3600.0,0.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,89.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,30.0,10.0,-1.0,4000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,129.0,0.0,0.0,8.0,4.0,0.0,3.0,1.0,20.0,10.0,-1.0,3840.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,60.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,284.0,469.0,0.0,5.0,5.0,0.0,0.0,0.0,120.0,-1.0,-1.0,7000.0,20.0,-1.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,641.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,167.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,30.0,-1.0,-1.0,2400.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,102.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,100.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,-1.0,-1.0,7200.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,104.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,120.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,75.0,73.0,0.0,1.0,2.0,0.0,0.0,1.0,150.0,-1.0,-1.0,10000.0,80.0,1200.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,105.0,157.0,0.0,2.0,2.0,0.0,0.0,1.0,150.0,-1.0,-1.0,10000.0,80.0,1200.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,94.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,50.0,70.0,70.0,8000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,678.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,120.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,77.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,50.0,20.0,-1.0,5000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,31.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,186.0,420.0,0.0,3.0,3.0,0.0,0.0,0.0,120.0,-1.0,-1.0,7000.0,20.0,-1.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,46.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,4000.0,25.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,151.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,40.0,30.0,-1.0,4500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,46.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,30.0,-1.0,-1.0,5000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,57.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,30.0,-1.0,-1.0,7200.0,-1.0,-1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,214.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,40.0,10.0,50.0,6500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,269.0,0.0,0.0,5.0,4.0,1.0,8.0,1.0,40.0,30.0,-1.0,5760.0,-1.0,-1.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,20.0,30.0,30.0,4500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,60.0,23.0,0.0,2.0,2.0,0.0,0.0,1.0,30.0,-1.0,-1.0,7000.0,20.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,209.0,350.0,0.0,4.0,5.0,0.0,0.0,1.0,20.0,-1.0,30.0,7000.0,20.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,86.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,30.0,-1.0,40.0,4800.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,-1.0,-1.0,7200.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,217.0,0.0,0.0,6.0,5.0,0.0,4.0,1.0,30.0,10.0,40.0,6500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,79.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,40.0,10.0,50.0,6500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,104.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,120.0,-1.0,-1.0,12000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,234.0,0.0,0.0,6.0,5.0,0.0,6.0,1.0,40.0,10.0,-1.0,4000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,31.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,30.0,-1.0,-1.0,7200.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,5000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,-1.0,-1.0,12000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,63.0,58.0,0.0,1.0,2.0,0.0,1.0,0.0,80.0,-1.0,-1.0,2000.0,-1.0,200.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,193.0,0.0,0.0,4.0,5.0,1.0,4.0,1.0,30.0,-1.0,-1.0,5250.0,-1.0,-1.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,153.0,0.0,0.0,3.0,4.0,0.0,5.0,1.0,20.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,48.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,80.0,-1.0,-1.0,1800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,81.0,87.0,0.0,2.0,4.0,0.0,0.0,1.0,30.0,-1.0,-1.0,7000.0,20.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,79.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,103.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,80.0,-1.0,-1.0,2000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,45.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,115.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,40.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,150.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,193.0,260.0,0.0,6.0,4.0,0.0,3.0,1.0,80.0,-1.0,-1.0,10000.0,10.0,300.0,2000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,200.0,-1.0,-1.0,20000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,120.0,-1.0,-1.0,12000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,-1.0,-1.0,7200.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,30.0,-1.0,-1.0,4500.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,146.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,60.0,30.0,60.0,3000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,37.0,23.0,0.0,1.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,7000.0,-1.0,1000.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,-1.0,-1.0,4000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,96.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,60.0,-1.0,-1.0,7000.0,20.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,425.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,60.0,-1.0,-1.0,7000.0,20.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,353.0,1330.0,0.0,7.0,8.0,0.0,0.0,1.0,60.0,-1.0,-1.0,7000.0,20.0,-1.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,20.0,-1.0,5500.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,69.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,29.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,44.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,20.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,36.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,500.0,480.0,0.0,12.0,10.0,0.0,0.0,1.0,40.0,10.0,-1.0,3800.0,20.0,-1.0,2000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,200.0,-1.0,-1.0,10000.0,-1.0,-1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,4500.0,-1.0,-1.0,2000.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,342.0,0.0,0.0,12.0,6.0,0.0,0.0,1.0,100.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,34.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,20.0,-1.0,-1.0,4800.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,6000.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,85.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,3000.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,98.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,60.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,60.0,-1.0,-1.0,8000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,392.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,50.0,-1.0,-1.0,5500.0,-1.0,-1.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,120.0,-1.0,-1.0,15000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,200.0,-1.0,-1.0,7000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,12000.0,-1.0,-1.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,120.0,-1.0,-1.0,12000.0,-1.0,-1.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,47.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,200.0,-1.0,-1.0,18000.0,-1.0,-1.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,137.0,0.0,0.0,3.0,4.0,0.0,3.0,1.0,30.0,10.0,-1.0,5000.0,0.0,-1.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,173.0,0.0,0.0,4.0,4.0,0.0,4.0,1.0,30.0,10.0,-1.0,5000.0,0.0,-1.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,374.0,0.0,0.0,7.0,10.0,0.0,6.0,1.0,30.0,10.0,-1.0,5000.0,0.0,-1.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,134.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,30.0,10.0,-1.0,5000.0,0.0,-1.0,2000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
