antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'totalmotor=0.0'}),"frozenset({'faremotor_day/hour=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.7281475541299118,0.3905372894947875,0.3813151563753007,0.5236784140969163,1.3409178282933358,1.0,0.09694638423314589,1.2795194014768392,0.9352211148643407,0.5171288743882544,0.2184565557616508,0.7500322255289509
"frozenset({'faremotor_day/hour=0.0', 'type=1.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.2822774659182037,0.5,0.24258219727345628,0.859375,1.71875,1.0,0.10144346431435444,3.5555555555555554,0.582651091924835,0.44947994056463597,0.71875,0.6722696972734563
"frozenset({'faremotor_day/hour=0.0', 'farecar_weekday=1.0'})","frozenset({'type=1.0', 'type2=2.0'})",0.6828388131515638,0.3019246190858059,0.24258219727345628,0.3552554315913094,1.1766361837831683,1.0,0.03641634871566657,1.0827161873377709,0.4733228155593398,0.32685035116153427,0.07639692497916466,0.5793541434184967
"frozenset({'faremotor_day/hour=0.0', 'type=1.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.3408179631114675,0.44025661587810744,0.24258219727345628,0.711764705882353,1.6167041680060004,1.0,0.09253483420353195,1.9419668428718726,0.5786833162413787,0.4504839910647803,0.4850581493342323,0.6313832636879888
"frozenset({'type=1.0', 'farecar_weekday=1.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.3191659983961508,0.44266238973536487,0.24258219727345628,0.7600502512562813,1.7169975784720704,1.0,0.10129941370114254,2.3227263757625627,0.6133477401707403,0.46718146718146714,0.5694714580094717,0.6540287488165464
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'type=1.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.7582197273456295,0.2558139534883721,0.24258219727345628,0.3199365415124273,1.2506610259122157,1.0,0.04861901120829526,1.0942891243806288,0.8289461781999096,0.31444906444906445,0.08616472765732415,0.6341062017906963
frozenset({'type=1.0'}),"frozenset({'faremotor_day/hour=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.3917401764234162,0.3905372894947875,0.24258219727345628,0.6192425793244626,1.5856170357651023,1.0,0.08959305058684547,1.6006587853860015,0.6071923162832253,0.44947994056463597,0.37525723212842743,0.620196238327529
"frozenset({'faremotor_month=0.0', 'largemotor_month=1.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.843223736968725,0.44025661587810744,0.41339214113873296,0.49025202092249165,1.1135596905106504,1.0,0.04215731227279068,1.0980786723958396,0.650474671376584,0.4751152073732719,0.08931843852485258,0.7146159922463096
"frozenset({'totalbike=0.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.8496391339214114,0.44025661587810744,0.41339214113873296,0.48655025955639447,1.1051515003038688,1.0,0.03933289132088624,1.0901619769800461,0.6327888781118657,0.47163769441903014,0.08270511986650991,0.7127651115632611
"frozenset({'totalcar=1.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.8352044907778668,0.44025661587810744,0.41018444266238974,0.49111857897263567,1.1155279926755495,1.0,0.0424801399863281,1.0999485557791533,0.6284364720908169,0.474050046339203,0.09086657303563996,0.7114062840218369
"frozenset({'faremotor_month=0.0', 'totallargemotor=0.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.7506014434643143,0.5,0.41339214113873296,0.5507478632478633,1.1014957264957266,1.0,0.03809141940657579,1.112960760998811,0.3694630443393079,0.4937739463601533,0.10149572649572658,0.6887660727626645
"frozenset({'faremotor_month=0.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.8315958299919808,0.44025661587810744,0.41339214113873296,0.4971070395371263,1.1291301972728534,1.0,0.047276575248117514,1.1130467676594489,0.6790956537804257,0.4815506772536198,0.10156515516159961,0.718043501553627
"frozenset({'totalmotor=0.0', 'faremotor_month=0.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.6627906976744186,0.5,0.3821170809943865,0.5765275257108288,1.1530550514216575,1.0,0.050721732157177235,1.1807142857142856,0.39363896226073747,0.48947098099640485,0.15305505142165754,0.6703808438498009
"frozenset({'totalmotor=0.0', 'farecar_weekday=1.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.6627906976744186,0.4631114675220529,0.3821170809943865,0.5765275257108288,1.2449001291106554,1.0,0.07517110833442125,1.2678239202657806,0.5833845931179219,0.5137466307277628,0.21124693735833233,0.7008178754095269
"frozenset({'faremotor_month=0.0', 'farecar_weekday=1.0'})","frozenset({'totalmotor=0.0', 'type2=2.0'})",0.7762630312750601,0.4290296712109062,0.3821170809943865,0.4922520661157025,1.1473613578435158,1.0,0.049077207913266085,1.1245153169233832,0.5740446129370745,0.46419873356064295,0.11072798658185533,0.6914531358615895
"frozenset({'totalmotor=0.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.7281475541299118,0.44025661587810744,0.3821170809943865,0.5247797356828193,1.191986029866076,1.0,0.06154530295323046,1.1778609334476904,0.5924684353400377,0.4859765425803162,0.1510033386768993,0.6963607239434133
frozenset({'totalmotor=0.0'}),"frozenset({'faremotor_month=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.7281475541299118,0.41339214113873296,0.3821170809943865,0.5247797356828193,1.269447779624589,1.0,0.0811066045276908,1.2343915083337902,0.7807761238380891,0.503167898627244,0.18988425207993942,0.7245625157560556
frozenset({'faremotor_month=0.0'}),"frozenset({'totalmotor=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.8572574178027266,0.3821170809943865,0.3821170809943865,0.44574368568755846,1.166510757717493,1.0,0.05454437884282343,1.1147963551341786,1.0000000000000004,0.44574368568755846,0.10297517982139573,0.7228718428437793
"frozenset({'type=1.0', 'faremotor_month=0.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.3019246190858059,0.5,0.24619085805934243,0.8154050464807437,1.6308100929614875,1.0,0.09522854851643947,2.708633093525181,0.5541060867710534,0.44300144300144306,0.6308100929614875,0.6538933812997143
"frozenset({'type=1.0', 'farecar_weekday=1.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.3191659983961508,0.4631114675220529,0.24619085805934243,0.7713567839195979,1.6655963801692444,1.0,0.09838142415895987,2.3481498453431087,0.5869484313793197,0.45923709798055345,0.5741327999219398,0.6514792577606647
"frozenset({'type=1.0', 'faremotor_month=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.3644747393744988,0.44025661587810744,0.24619085805934243,0.6754675467546755,1.5342587082023322,1.0,0.08572844272927038,1.7247685971755946,0.5479238380994461,0.4407753050969131,0.4202120785144417,0.6173330447798879
frozenset({'type=1.0'}),"frozenset({'faremotor_month=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.3917401764234162,0.41339214113873296,0.24619085805934243,0.6284544524053225,1.5202380255081225,1.0,0.0842485477576014,1.5788316201307384,0.5626021270336834,0.44045911047345765,0.3666202353375764,0.6119963823617302
frozenset({'faremotor_month=0.0'}),"frozenset({'type=1.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.8572574178027266,0.2558139534883721,0.24619085805934243,0.2871842843779233,1.1226294752955184,1.0,0.026892448853993778,1.0440090337545016,0.7652527174907591,0.2839962997224792,0.04215388213283444,0.6247833647594946
"frozenset({'farecar_weekday=1.0', 'totalmotor=0.0', 'largemotor_month=1.0'})",frozenset({'type2=2.0'}),0.6627906976744186,0.5,0.3821170809943865,0.5765275257108288,1.1530550514216575,1.0,0.050721732157177235,1.1807142857142856,0.39363896226073747,0.48947098099640485,0.15305505142165754,0.6703808438498009
"frozenset({'totalmotor=0.0', 'largemotor_month=1.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.7281475541299118,0.44025661587810744,0.3821170809943865,0.5247797356828193,1.191986029866076,1.0,0.06154530295323046,1.1778609334476904,0.5924684353400377,0.4859765425803162,0.1510033386768993,0.6963607239434133
"frozenset({'totalmotor=0.0', 'farecar_weekday=1.0'})","frozenset({'type2=2.0', 'largemotor_month=1.0'})",0.6627906976744186,0.49238171611868486,0.3821170809943865,0.5765275257108288,1.1708954797416995,1.0,0.05577105984595587,1.198704318936877,0.4328255599377645,0.49429460580912865,0.1657659155788364,0.6762930788163264
frozenset({'totalmotor=0.0'}),"frozenset({'farecar_weekday=1.0', 'type2=2.0', 'largemotor_month=1.0'})",0.7281475541299118,0.44025661587810744,0.3821170809943865,0.5247797356828193,1.191986029866076,1.0,0.06154530295323046,1.1778609334476904,0.5924684353400377,0.4859765425803162,0.1510033386768993,0.6963607239434133
"frozenset({'farecar_weekday=1.0', 'type=1.0', 'largemotor_month=1.0'})",frozenset({'type2=2.0'}),0.3191659983961508,0.5,0.2558139534883721,0.8015075376884422,1.6030150753768844,1.0,0.09623095429029671,2.5189873417721516,0.5525216832637327,0.45409252669039146,0.6030150753768844,0.6565677223325932
"frozenset({'type=1.0', 'largemotor_month=1.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.3777064955894146,0.44025661587810744,0.2558139534883721,0.6772823779193206,1.5383809203376917,1.0,0.08952616994499712,1.734467986325075,0.5623808292667163,0.4550641940085592,0.42345433419110706,0.6291694221108443
"frozenset({'type=1.0', 'farecar_weekday=1.0'})","frozenset({'type2=2.0', 'largemotor_month=1.0'})",0.3191659983961508,0.49238171611868486,0.2558139534883721,0.8015075376884422,1.6278174258916733,1.0,0.09866245147134195,2.557368063098271,0.5664824189254553,0.4603174603174603,0.6089729849881318,0.6605257558149051
frozenset({'type=1.0'}),"frozenset({'farecar_weekday=1.0', 'type2=2.0', 'largemotor_month=1.0'})",0.3917401764234162,0.44025661587810744,0.2558139534883721,0.6530194472876152,1.4832700378281534,1.0,0.08334774911270612,1.613183735360145,0.5356492665155408,0.4439805149617258,0.3801078091227165,0.6170379567949915
"frozenset({'totalbike=0.0', 'totalmotor=0.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.657177225340818,0.5,0.3821170809943865,0.5814521049420378,1.1629042098840756,1.0,0.05352846832397751,1.194606413994169,0.408619134404742,0.4930160372478014,0.1629042098840756,0.6728431334654055
"frozenset({'totalbike=0.0', 'totalmotor=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.7225340817963112,0.44025661587810744,0.3821170809943865,0.5288568257491676,1.2012467426397304,1.0,0.06401667128614691,1.1880536845555365,0.6037914950657797,0.4894709809964047,0.15828719442580516,0.6983992689765874
"frozenset({'totalmotor=0.0', 'farecar_weekday=1.0'})","frozenset({'totalbike=0.0', 'type2=2.0'})",0.6627906976744186,0.5,0.3821170809943865,0.5765275257108288,1.1530550514216575,1.0,0.050721732157177235,1.1807142857142856,0.39363896226073747,0.48947098099640485,0.15305505142165754,0.6703808438498009
frozenset({'totalmotor=0.0'}),"frozenset({'totalbike=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.7281475541299118,0.44025661587810744,0.3821170809943865,0.5247797356828193,1.191986029866076,1.0,0.06154530295323046,1.1778609334476904,0.5924684353400377,0.4859765425803162,0.1510033386768993,0.6963607239434133
"frozenset({'totalbike=0.0', 'type=1.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.3191659983961508,0.5,0.2558139534883721,0.8015075376884422,1.6030150753768844,1.0,0.09623095429029671,2.5189873417721516,0.5525216832637327,0.45409252669039146,0.6030150753768844,0.6565677223325932
"frozenset({'totalbike=0.0', 'type=1.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.3917401764234162,0.44025661587810744,0.2558139534883721,0.6530194472876152,1.4832700378281534,1.0,0.08334774911270612,1.613183735360145,0.5356492665155408,0.4439805149617258,0.3801078091227165,0.6170379567949915
"frozenset({'type=1.0', 'farecar_weekday=1.0'})","frozenset({'totalbike=0.0', 'type2=2.0'})",0.3191659983961508,0.5,0.2558139534883721,0.8015075376884422,1.6030150753768844,1.0,0.09623095429029671,2.5189873417721516,0.5525216832637327,0.45409252669039146,0.6030150753768844,0.6565677223325932
frozenset({'type=1.0'}),"frozenset({'totalbike=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.3917401764234162,0.44025661587810744,0.2558139534883721,0.6530194472876152,1.4832700378281534,1.0,0.08334774911270612,1.613183735360145,0.5356492665155408,0.4439805149617258,0.3801078091227165,0.6170379567949915
"frozenset({'totalcar=1.0', 'totalmotor=0.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.6603849238171612,0.5,0.3813151563753007,0.5774134790528234,1.1548269581056467,1.0,0.05112269446672013,1.183189655172414,0.39476869560035605,0.4894493051981473,0.15482695810564673,0.6700218959017123
"frozenset({'totalcar=1.0', 'totalmotor=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.7257417802726543,0.44025661587810744,0.3813151563753007,0.525414364640884,1.1934275276997857,1.0,0.06180253619110887,1.1794360014675502,0.5909661113878282,0.48594787940725603,0.15213712422232425,0.6957672916100595
"frozenset({'totalmotor=0.0', 'farecar_weekday=1.0'})","frozenset({'totalcar=1.0', 'type2=2.0'})",0.6627906976744186,0.48757016840417,0.3813151563753007,0.5753176043557169,1.1799688365650969,1.0,0.05815818429346714,1.206618962432916,0.45230066354835224,0.4958289885297186,0.17123795404002967,0.6786949863883848
frozenset({'totalmotor=0.0'}),"frozenset({'totalcar=1.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.7281475541299118,0.4370489174017642,0.3813151563753007,0.5236784140969163,1.1982146465667058,1.0,0.06307905613408027,1.1818718682062384,0.6085102159192779,0.4864450127877238,0.1538845902832687,0.69807773915855
"frozenset({'totalcar=1.0', 'type=1.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.3151563753007217,0.5,0.25380914194065757,0.8053435114503817,1.6106870229007635,1.0,0.09623095429029671,2.568627450980393,0.5536255369213181,0.45214285714285707,0.6106870229007635,0.6564808976658485
"frozenset({'totalcar=1.0', 'type=1.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.37209302325581395,0.44025661587810744,0.25380914194065757,0.6821120689655172,1.549351092896175,1.0,0.08999272673019898,1.7608198659834453,0.5646831665789012,0.45441493180186654,0.4320827363896848,0.6293074006029772
"frozenset({'type=1.0', 'farecar_weekday=1.0'})","frozenset({'totalcar=1.0', 'type2=2.0'})",0.3191659983961508,0.48757016840417,0.25380914194065757,0.7952261306532662,1.63099833046813,1.0,0.09819332235376127,2.5024180733146038,0.5682421657669927,0.45902828136330676,0.6003865178789092,0.657892670589791
frozenset({'type=1.0'}),"frozenset({'totalcar=1.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.3917401764234162,0.4370489174017642,0.25380914194065757,0.6479017400204709,1.4824467335881233,1.0,0.08259952193202741,1.598846534007199,0.5350337043782889,0.4414225941422594,0.3745491022870757,0.6143178424872997
"frozenset({'totalmotor=0.0', 'totallargemotor=0.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.6391339214113874,0.5,0.3821170809943865,0.597867001254705,1.19573400250941,1.0,0.06255012028869283,1.2433697347893913,0.45361315145155634,0.5047669491525424,0.1957340025094101,0.681050581621739
"frozenset({'totalmotor=0.0', 'farecar_weekday=1.0'})","frozenset({'totallargemotor=0.0', 'type2=2.0'})",0.6627906976744186,0.5,0.3821170809943865,0.5765275257108288,1.1530550514216575,1.0,0.050721732157177235,1.1807142857142856,0.39363896226073747,0.48947098099640485,0.15305505142165754,0.6703808438498009
"frozenset({'totalmotor=0.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.7044907778668805,0.44025661587810744,0.3821170809943865,0.5424018212862834,1.2320128800437076,1.0,0.07196035521337818,1.2232203058484643,0.6372734249196639,0.5010515247108308,0.18248577527793047,0.7051717667451454
frozenset({'totalmotor=0.0'}),"frozenset({'totallargemotor=0.0', 'farecar_weekday=1.0', 'type2=2.0'})",0.7281475541299118,0.44025661587810744,0.3821170809943865,0.5247797356828193,1.191986029866076,1.0,0.06154530295323046,1.1778609334476904,0.5924684353400377,0.4859765425803162,0.1510033386768993,0.6963607239434133
"frozenset({'totallargemotor=0.0', 'farecar_weekday=1.0'})","frozenset({'type=0.0', 'type2=2.0'})",0.8392141138732959,0.19807538091419408,0.18444266238973536,0.21978021978021978,1.1095786804288827,1.0,0.018215007115714416,1.027818877983216,0.6142144638403981,0.2162670427832628,0.027065934065934046,0.5754771544245227
"frozenset({'type=1.0', 'totallargemotor=0.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.3155573376102646,0.5,0.2558139534883721,0.8106734434561628,1.6213468869123255,1.0,0.0980352846832398,2.640939597315438,0.5599137242370987,0.4570200573065903,0.6213468869123255,0.6611506752164535
"frozenset({'type=1.0', 'farecar_weekday=1.0'})","frozenset({'totallargemotor=0.0', 'type2=2.0'})",0.3191659983961508,0.5,0.2558139534883721,0.8015075376884422,1.6030150753768844,1.0,0.09623095429029671,2.5189873417721516,0.5525216832637327,0.45409252669039146,0.6030150753768844,0.6565677223325932
"frozenset({'type=1.0', 'totallargemotor=0.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.38813151563753007,0.44025661587810744,0.2558139534883721,0.6590909090909092,1.4970607716509359,1.0,0.08493648589815239,1.641913926757552,0.5426402133140508,0.44677871148459386,0.39095467569679615,0.6200736876966386
frozenset({'type=1.0'}),"frozenset({'totallargemotor=0.0', 'farecar_weekday=1.0', 'type2=2.0'})",0.3917401764234162,0.44025661587810744,0.2558139534883721,0.6530194472876152,1.4832700378281534,1.0,0.08334774911270612,1.613183735360145,0.5356492665155408,0.4439805149617258,0.3801078091227165,0.6170379567949915
"frozenset({'totalmotor=0.0', 'farecar_weekday=1.0'})","frozenset({'type=0.0', 'type2=2.0'})",0.6627906976744186,0.19807538091419408,0.14474739374498796,0.21839080459770116,1.1025641025641026,1.0,0.013464873836743052,1.0259917920656636,0.2758620689655169,0.20212765957446807,0.025333333333333333,0.4745800176834659
"frozenset({'totalmotor=0.0', 'type=1.0', 'farecar_weekday=1.0'})",frozenset({'type2=2.0'}),0.2678428227746592,0.5,0.23736968724939855,0.8862275449101795,1.772455089820359,1.0,0.10344827586206895,4.394736842105258,0.5952421479529912,0.4474678760393046,0.772455089820359,0.6804834597044883
"frozenset({'type=1.0', 'farecar_weekday=1.0'})","frozenset({'totalmotor=0.0', 'type2=2.0'})",0.3191659983961508,0.4290296712109062,0.23736968724939855,0.743718592964824,1.733489879303057,1.0,0.10043800389579738,2.2279038319417572,0.621486327316716,0.4646781789638932,0.5511475918920443,0.6484948105011036
"frozenset({'totalmotor=0.0', 'type=1.0'})","frozenset({'type2=2.0', 'farecar_weekday=1.0'})",0.31876503608660783,0.44025661587810744,0.23736968724939855,0.7446540880503145,1.6914091945332281,1.0,0.09703127120164579,2.1920984747630774,0.6000528927986256,0.45503458877786324,0.5438161143248456,0.6419081004914596
"frozenset({'totalmotor=0.0', 'farecar_weekday=1.0'})","frozenset({'type=1.0', 'type2=2.0'})",0.6627906976744186,0.3019246190858059,0.23736968724939855,0.35813672111312767,1.1861792595699077,1.0,0.03725685832043418,1.0875764417070337,0.46545899347623515,0.32635060639470787,0.08052440118101116,0.572162650065196
frozenset({'type=1.0'}),"frozenset({'totalmotor=0.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.3917401764234162,0.3821170809943865,0.23736968724939855,0.6059365404298874,1.5857352904849311,1.0,0.08767907452625676,1.5679782126454138,0.6072696377986424,0.4424514200298954,0.3622360362311092,0.6135663814426457
frozenset({'totalmotor=0.0'}),"frozenset({'type=1.0', 'type2=2.0', 'farecar_weekday=1.0'})",0.7281475541299118,0.2558139534883721,0.23736968724939855,0.32599118942731276,1.2743291950340407,1.0,0.05109938270453737,1.1041191670466637,0.791875946743203,0.31793770139634797,0.0943006607929515,0.6269454379738444
"frozenset({'faremotor_day/hour=0.0', 'faremotor_month=0.0', 'largemotor_month=1.0'})",frozenset({'type2=2.0'}),0.7361668003207699,0.5,0.433841218925421,0.5893246187363834,1.1786492374727668,1.0,0.06575781876503606,1.2175066312997347,0.5744961767300225,0.5407296351824087,0.17864923747276684,0.7285035282936128
"frozenset({'faremotor_day/hour=0.0', 'faremotor_month=0.0'})","frozenset({'largemotor_month=1.0', 'type2=2.0'})",0.7361668003207699,0.49238171611868486,0.433841218925421,0.5893246187363834,1.1968856670427852,1.0,0.07136614643387912,1.2360572535889849,0.6234935866823228,0.5459132189707366,0.19097598667341248,0.7352160552965304
"frozenset({'faremotor_day/hour=0.0', 'largemotor_month=1.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.7582197273456295,0.4631114675220529,0.433841218925421,0.5721840296139609,1.2355211860235658,1.0,0.08270096829021573,1.2549520579923337,0.7884223368677258,0.5509164969450102,0.20315681094639168,0.7544902832052489
"frozenset({'faremotor_month=0.0', 'largemotor_month=1.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.843223736968725,0.44266238973536487,0.433841218925421,0.5145030908226342,1.1622923084344654,1.0,0.06057778443726047,1.1479735498398898,0.8906401425795747,0.5091764705882352,0.12889979029615092,0.7472877772953751
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'largemotor_month=1.0', 'faremotor_month=0.0', 'type2=2.0'})",0.7582197273456295,0.4611066559743384,0.433841218925421,0.5721840296139609,1.2408930172671464,1.0,0.08422105595530316,1.2596382120550385,0.80291395763021,0.5523226135783563,0.20612125733423986,0.7565267974156761
frozenset({'faremotor_month=0.0'}),"frozenset({'largemotor_month=1.0', 'faremotor_day/hour=0.0', 'type2=2.0'})",0.8572574178027266,0.44266238973536487,0.433841218925421,0.5060804490177736,1.1432650723281952,1.0,0.05436560174249794,1.1283975480547253,0.8778894681094104,0.5009259259259259,0.11378751068368877,0.7430764563929448
"frozenset({'totalbike=0.0', 'faremotor_month=0.0', 'faremotor_day/hour=0.0'})",frozenset({'type2=2.0'}),0.7305533279871692,0.5,0.433841218925421,0.5938529088913281,1.1877058177826563,1.0,0.06856455493183639,1.2310810810810808,0.5865378267758119,0.5445395067941621,0.18770581778265627,0.7307676733710851
"frozenset({'totalbike=0.0', 'faremotor_month=0.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.8496391339214114,0.44266238973536487,0.433841218925421,0.5106182161396885,1.1535161513155645,1.0,0.057737929491083306,1.1388605555937914,0.8851065927295132,0.5053713218122372,0.12192937485782959,0.7453453399539023
"frozenset({'totalbike=0.0', 'faremotor_day/hour=0.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.7526062550120288,0.4631114675220529,0.433841218925421,0.5764517847629196,1.2447365811244342,1.0,0.08530063170052393,1.26759720183787,0.7947539971899088,0.554871794871795,0.21110586347925428,0.7566241607797282
"frozenset({'faremotor_day/hour=0.0', 'faremotor_month=0.0'})","frozenset({'totalbike=0.0', 'type2=2.0'})",0.7361668003207699,0.5,0.433841218925421,0.5893246187363834,1.1786492374727668,1.0,0.06575781876503606,1.2175066312997347,0.5744961767300225,0.5407296351824087,0.17864923747276684,0.7285035282936128
frozenset({'faremotor_month=0.0'}),"frozenset({'totalbike=0.0', 'type2=2.0', 'faremotor_day/hour=0.0'})",0.8572574178027266,0.44266238973536487,0.433841218925421,0.5060804490177736,1.1432650723281952,1.0,0.05436560174249794,1.1283975480547253,0.8778894681094104,0.5009259259259259,0.11378751068368877,0.7430764563929448
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'totalbike=0.0', 'faremotor_month=0.0', 'type2=2.0'})",0.7582197273456295,0.4631114675220529,0.433841218925421,0.5721840296139609,1.2355211860235658,1.0,0.08270096829021573,1.2549520579923337,0.7884223368677258,0.5509164969450102,0.20315681094639168,0.7544902832052489
"frozenset({'faremotor_day/hour=0.0', 'totalcar=1.0', 'faremotor_month=0.0'})",frozenset({'type2=2.0'}),0.7281475541299118,0.5,0.43023255813953487,0.5908590308370043,1.1817180616740086,1.0,0.06615878107457895,1.2220726783310898,0.565654149724946,0.5391959798994974,0.1817180616740086,0.725662073558037
"frozenset({'faremotor_day/hour=0.0', 'totalcar=1.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.7489975942261428,0.4631114675220529,0.43023255813953487,0.5744111349036403,1.2403301908655229,1.0,0.08336318310697882,1.2615192184513273,0.7719570402174789,0.5502564102564101,0.20730498166518213,0.7517077319539847
"frozenset({'faremotor_day/hour=0.0', 'faremotor_month=0.0'})","frozenset({'totalcar=1.0', 'type2=2.0'})",0.7361668003207699,0.48757016840417,0.43023255813953487,0.5844226579520697,1.1986431816878798,1.0,0.07129958733357811,1.2330552697378032,0.6281368885917674,0.5421930267812025,0.1890063450175758,0.7334119868707717
"frozenset({'totalcar=1.0', 'faremotor_month=0.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.8352044907778668,0.44266238973536487,0.43023255813953487,0.5151224195871339,1.163691408016587,1.0,0.06051894233409583,1.149439843743797,0.8535769597939243,0.5075685903500474,0.1300110175901525,0.7435213547211031
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'totalcar=1.0', 'faremotor_month=0.0', 'type2=2.0'})",0.7582197273456295,0.4574979951884523,0.43023255813953487,0.5674246430460074,1.240277878840265,1.0,0.08334855296657445,1.2541213827611692,0.8012608594183476,0.5477284328739153,0.2026290168194696,0.7539138990865444
frozenset({'faremotor_month=0.0'}),"frozenset({'faremotor_day/hour=0.0', 'totalcar=1.0', 'type2=2.0'})",0.8572574178027266,0.43785084202085006,0.43023255813953487,0.5018709073900841,1.146214325119844,1.0,0.05488167592599136,1.1285210326379553,0.8936563452255036,0.49745016226240146,0.11388448147708252,0.7422358199954083
"frozenset({'faremotor_day/hour=0.0', 'faremotor_month=0.0', 'totallargemotor=0.0'})",frozenset({'type2=2.0'}),0.7125100240577386,0.5,0.433841218925421,0.6088913899831176,1.2177827799662353,1.0,0.07758620689655171,1.2784172661870505,0.6220581752372407,0.5571575695159631,0.2177827799662353,0.7382869139169799
"frozenset({'faremotor_day/hour=0.0', 'faremotor_month=0.0'})","frozenset({'totallargemotor=0.0', 'type2=2.0'})",0.7361668003207699,0.5,0.433841218925421,0.5893246187363834,1.1786492374727668,1.0,0.06575781876503606,1.2175066312997347,0.5744961767300225,0.5407296351824087,0.17864923747276684,0.7285035282936128
"frozenset({'faremotor_day/hour=0.0', 'totallargemotor=0.0'})","frozenset({'faremotor_month=0.0', 'type2=2.0'})",0.7329591018444266,0.4631114675220529,0.433841218925421,0.5919037199124727,1.2781020584084044,1.0,0.09439945363660274,1.3155928114875166,0.8148185153730438,0.5691741188847975,0.2398863909348073,0.7643501283545048
"frozenset({'faremotor_month=0.0', 'totallargemotor=0.0'})","frozenset({'faremotor_day/hour=0.0', 'type2=2.0'})",0.8315958299919808,0.44266238973536487,0.433841218925421,0.5216972034715525,1.1785442259583803,1.0,0.06572502152720655,1.1652401246863437,0.8995951060646067,0.5162213740458015,0.14180778809931788,0.7508848336198342
frozenset({'faremotor_day/hour=0.0'}),"frozenset({'faremotor_month=0.0', 'totallargemotor=0.0', 'type2=2.0'})",0.7582197273456295,0.4631114675220529,0.433841218925421,0.5721840296139609,1.2355211860235658,1.0,0.08270096829021573,1.2549520579923337,0.7884223368677258,0.5509164969450102,0.20315681094639168,0.7544902832052489
